IDRSSD,quarter,RCON0010_qoq,RCON0020_qoq,RCON0080_qoq,RCON0090_qoq,RCON0352_qoq,RCON1420_qoq,RCON1460_qoq,RCON1545_qoq,RCON1590_qoq,RCON1763_qoq,RCON1764_qoq,RCON1797_qoq,RCON2107_qoq,RCON2122_qoq,RCON2123_qoq,RCON2165_qoq,RCON2200_qoq,RCON2202_qoq,RCON2203_qoq,RCON2210_qoq,RCON2213_qoq,RCON2215_qoq,RCON2216_qoq,RCON2236_qoq,RCON2365_qoq,RCON2377_qoq,RCON2385_qoq,RCON2520_qoq,RCON2530_qoq,RCON3360_qoq,RCON3386_qoq,RCON3387_qoq,RCON3485_qoq,RCON3493_qoq,RCON3494_qoq,RCON3495_qoq,RCON3499_qoq,RCON3500_qoq,RCON3501_qoq,RCON5367_qoq,RCON5368_qoq,RCON5370_qoq,RCON5398_qoq,RCON5399_qoq,RCON5400_qoq,RCON5508_qoq,RCON5509_qoq,RCON5510_qoq,RCON5511_qoq,RCON5512_qoq,RCON5597_qoq,RCON6631_qoq,RCON6636_qoq,RCON6648_qoq,RCON6810_qoq,RCON6835_qoq,RCON9999_qoq,RCONA564_qoq,RCONA565_qoq,RCONA566_qoq,RCONA567_qoq,RCONA568_qoq,RCONA569_qoq,RCONB534_qoq,RCONB538_qoq,RCONB539_qoq,RCONB549_qoq,RCONB550_qoq,RCONB551_qoq,RCONB552_qoq,RCONB561_qoq,RCONB562_qoq,RCONB563_qoq,RIAD0093_qoq,RIAD3123_qoq,RIAD3196_qoq,RIAD3210_qoq,RIAD3217_qoq,RIAD3521_qoq,RIAD3584_qoq,RIAD3585_qoq,RIAD3588_qoq,RIAD3589_qoq,RIAD4010_qoq,RIAD4012_qoq,RIAD4020_qoq,RIAD4024_qoq,RIAD4060_qoq,RIAD4065_qoq,RIAD4070_qoq,RIAD4073_qoq,RIAD4074_qoq,RIAD4079_qoq,RIAD4080_qoq,RIAD4092_qoq,RIAD4093_qoq,RIAD4107_qoq,RIAD4115_qoq,RIAD4135_qoq,RIAD4150_qoq,RIAD4180_qoq,RIAD4185_qoq,RIAD4200_qoq,RIAD4217_qoq,RIAD4230_qoq,RIAD4300_qoq,RIAD4301_qoq,RIAD4302_qoq,RIAD4313_qoq,RIAD4340_qoq,RIAD4356_qoq,RIAD4415_qoq,RIAD4460_qoq,RIAD4470_qoq,RIAD4507_qoq,RIAD4508_qoq,RIAD4513_qoq,RIAD4518_qoq,RIAD4605_qoq,RIAD4618_qoq,RIAD4628_qoq,RIAD4635_qoq,RIAD4644_qoq,RIAD4646_qoq,RIAD4652_qoq,RIAD4655_qoq,RIAD4662_qoq,RIAD4665_qoq,RIAD5409_qoq,RIAD5410_qoq,RIAD5411_qoq,RIAD5412_qoq,RIAD5415_qoq,RIAD5416_qoq,RIAD8431_qoq,RIAD8757_qoq,RIAD8758_qoq,RIAD8759_qoq,RIAD8760_qoq,RIADA220_qoq,RIADA251_qoq,RIADB485_qoq,RIADB486_qoq,RIADB488_qoq,RIADB489_qoq,RIADB491_qoq,RIADB492_qoq,RIADB493_qoq,RIADB496_qoq,RIADB497_qoq,RIADB507_qoq,RIADB508_qoq,RIADB509_qoq,RIADB511_qoq,RIADB514_qoq,RIADB515_qoq,RIADB522_qoq
451965,9/30/2014,40.16831765,-25.94201197,15.1024651,46.98217197,23.33809302,0.901269971,16.30921298,6.493506494,-4.464831804,2.856587371,34.5703125,-7.665768466,60.19665432,6.282954818,,-0.568465144,6.809500118,33.33333333,-2.176505665,-6.080679832,1.506316812,-13.41322465,3765.789474,-43.32524272,30.83222208,5.338753388,10.01671422,-49.79367263,10.79817906,5.188994427,-5.557842734,2.780086946,464.3642763,-72.72727273,-100,-55,-76.78571429,50,-56.69291339,7.419571546,-17.04030527,7.415115318,-4.511278195,2.857142857,-10.63569682,-19.7037037,-28.57142857,27.88671024,-54.54545455,-40.41297935,2.389950166,21.23468208,1.471380942,21.50080587,0.034440796,-6.899764614,0.049674804,-17.95934549,-19.6134987,51.1707774,53.77478836,6.669726174,11.88682039,,19.11246395,31.41173456,-15.03947189,10.27698035,-20.3022339,264.7696477,13.52759238,8.328706274,10.19573565,-10.61946903,-13.54664611,1280.645161,4.89882005,2.973148889,,-50,-66.66666667,-50,0,-0.154170724,-4.486564299,-36.05769231,-12.40310078,0.164113786,-9.940357853,3.314917127,-12.01044386,2.208363153,-6.711908525,10.46788263,9.282934964,-0.218881194,1.337257662,89.62264151,-3.912010237,0.536220288,-21.42857143,1.716738197,-7.1875,0.313381385,-77.09966405,3.027154336,4.9076567,8.938381589,32.30769231,3.496454399,-91.8429003,285.1092896,71.42857143,,9.499136442,0,-33.33333333,12.80487805,-0.948616601,-66.66666667,13.33333333,-28.44827586,21.73913043,25,-100,-50,,-68.88888889,,,-46.62162162,-9.523809524,-46.78362573,-16.03448276,4.705882353,-113.8680033,32.82937365,-238.028169,-53.84615385,-67.50278707,-38.29787234,7.307898979,3.698630137,1747.305263,2.69804822,-100,112.5796178,-69.60784314,450,-16.06148953,,2.973148889,,137.7032775,-0.805152979,40.84507042,-12.73710833
451965,9/30/2015,-9.960378651,-27.69060073,7.353889821,-10.51075417,19.80555548,9.135200974,11.88968171,19.20731707,-1.643192488,4.082169957,22.85921626,-8.202645575,27.90753288,5.301278089,,5.897693079,6.266030514,-57.14285714,20.02438281,-4.781412249,13.54715175,-4.346107911,-92.57998639,-41.39900071,-8.054953416,13.58374067,7.59062848,-60,3.536211241,5.947461724,-0.392327812,4.780625572,-31.96289367,266.6666667,,33.33333333,123.0769231,-77.77777778,-18.18181818,4.20238139,-18.36998706,0.631668348,-12.79527559,-26.85185185,-11.35430917,-21.21771218,-60,-26.40545145,-82.85714286,-26.73267327,11.78010766,7.951583578,5.520796443,-51.64709401,-1.606683805,3.076112721,0.04965014,1.976892325,-9.041980624,-2.354399009,31.24434389,2.142959579,4.310458905,,14.65142345,12.98498733,-5.506087417,7.825794224,108.1615829,69.01931649,20.22273205,-0.309812632,10.1361828,-10.2310231,-7.01863908,32.5136612,3.593563231,5.337954184,,-50,-50,0,-45.45454545,5.550589191,14.01657875,0.751879699,0,2.839978154,-15.23178808,5.347593583,-5.816023739,6.585308926,2.052815147,0.047858339,-2.047304171,2.143268124,5.925621922,9.2039801,5.111294312,0.754091441,-42.42424242,7.172995781,-7.744107744,-0.593564511,253.7897311,5.318362133,3.926159388,1.103993458,36.04651163,5.223526219,2296.296296,-113.9056403,-12.5,,16.5615142,-59.57446809,-41.66666667,-1.621621622,-15.32322426,0,129.4117647,-4.6854083,164.2857143,-80,,50,200,-35.71428571,,,-20.97649186,14.28571429,62.63736264,-5.338809035,-5.992509363,172.8915663,6.504065041,-147.9591837,-7.142857143,16.80960549,-91.37931034,20.03004507,5.310435931,367.281106,-9.61430967,,-35.917603,22.58064516,-72.72727273,13.15650984,,5.337954184,,-121.1015262,9.902597403,-2,-12.69624024
451965,9/30/2016,11.18354433,41.05655414,-3.160677803,10.68902105,12.16208293,-1.376488095,9.336486099,31.71355499,-6.226947277,10.38533134,44.00472534,-9.318873951,8.886950019,7.145663607,,57.75715098,7.057153442,275,14.72828847,10.21604938,0.42158516,9.939131313,190.8256881,-67.23507917,13.62727954,-8.289920725,6.737337565,76.02739726,-7.619249186,6.369023348,-4.113785558,11.12756171,12.04656385,-72.72727273,,-20,-79.31034483,-50,-35.55555556,6.448487416,-22.15178729,-1.734096424,-12.64108352,-3.797468354,-17.74691358,-41.92037471,-50,-33.10185185,-83.33333333,-55.40540541,6.631806628,10.6987221,5.410016408,-21.8154922,3.649108892,4.417701467,0.049625501,26.08021367,0.571992111,50.04230118,-20.46198931,-0.569629139,8.735394271,,9.122903062,3.209663503,9.023977913,7.51324754,38.57425743,4.395604396,9.589313402,5.032962764,5.861130586,19.85294118,1.69767888,52.78350515,6.240829176,3.813524251,,-100,-75,-66.66666667,-50,7.037265168,14.58471029,36.56716418,-6.194690265,12.00212427,60.67708333,5.728788978,69.50220542,5.283738973,2.58275559,4.424778761,18.82383487,7.865089424,8.321163532,103.8724374,4.657616893,2.319532515,194.7368421,141.9291339,0.364963504,2.639849151,92.32895646,-4.807201226,-4.74828871,-4.62388784,41.02564103,-3.842434401,-99.69088099,139.7959184,-19.04761905,,19.21515562,136.8421053,42.85714286,-52.1978022,7.822808671,700,-2.564102564,24.50842697,14.18918919,5100,,133.3333333,-100,-77.77777778,,,-21.51029748,3.947368421,16.89189189,5.097613883,-33.46613546,-43.80165289,4.580152672,118.9300412,197.4358974,50.07342144,-240,8.343763037,4.114400401,1.873767258,-0.061842919,,-3.857393337,-21.05263158,-8.333333333,0.223235048,,3.843872427,,778.9308176,11.37370753,22.44897959,-4.56473626
451965,9/30/2017,-9.784565795,17.35819736,9.779101514,-9.047786529,13.6931959,7.242549981,-6.894291893,94.5631068,-1.457658491,-3.240476876,-12.59228876,-15.51063202,5.271291209,-1.481938836,,5.787704131,6.400844937,24.44444444,-18.50376273,0.848586679,-13.76994123,0.58372095,-47.6340694,135.8736059,41.75414972,-2.222771055,7.065740807,51.75097276,-10.57017669,0.096741743,-4.427202191,-3.639345009,8.362647251,-33.33333333,,-22.91666667,233.3333333,0,3.448275862,-1.098512347,-22.30264646,4.021901043,16.79586563,-2.631578947,-9.693558474,-30.24193548,-100,-16.60899654,800,-2.272727273,8.982415148,13.14758415,3.196082222,36.92593484,-1.536044724,-7.321310593,0.049600886,-42.26603342,0.490292214,36.58020863,-0.758560902,0.467996692,4.566081067,,29.89679639,-6.487209497,2.559914853,7.439805795,-22.49214061,89.81052632,29.21095592,-8.442476721,6.565192888,101.2269939,-2.933132132,-37.65182186,2.466585891,3.2608479,,,200,0,66.66666667,7.168033376,2.095750817,71.03825137,15.09433962,3.698435277,9.400324149,5.212620027,60.07434944,7.972069529,-9.195183475,-2.863032524,16.44269638,7.059860304,11.82831201,71.73184358,3.182106416,0.090422083,50,36.61513426,6.545454545,4.041641151,-33.4890406,-2.427737912,-3.452196853,-5.61130742,30.90909091,-2.480724103,91583.33333,660.8974359,35.29411765,,9.080590238,275.5555556,100,120.6896552,2.534965035,25,-5.263157895,-11.47772138,3.550295858,9.615384615,,-50,,350,,350,-40.23323615,1.265822785,-82.65895954,-22.6006192,-82.63473054,645.5882353,-44.52554745,-130.4347826,-26.72413793,4.500978474,57.14285714,22.48748556,-5.012048193,-14.2303969,39.51113861,,-27.65957447,136.6666667,536.3636364,-7.554524362,-100,3.230670112,,-42.56600278,15.64986737,30.83333333,1.478403711
451965,9/30/2018,-29.60362875,2.092161017,-7.698394755,-32.05281502,6.617748481,-7.632782272,7.397761667,18.26347305,-1.432261094,0.688017683,9.737212576,-13.16554853,4.615886479,-0.349907114,,3.513053348,1.5816138,-26.78571429,-2.118413905,-10.3203386,17.57546251,-9.816684378,206.626506,-79.74783294,10.772273,-6.794645112,2.805560484,10.25641026,-11.37120533,-1.295970233,-1.814708691,2.812507386,4.656034727,1100,-100,29.72972973,-65,-100,-16.66666667,2.205033049,-22.27074236,-0.098046804,-16.15044248,-32.43243243,-6.301939058,-56.64739884,,24.89626556,-100,6.201550388,7.547012713,-5.550514359,5.296137812,54.63156044,-6.888945778,-13.91947195,0.049576296,-17.28709238,13.56362217,-8.308390959,29.06748198,0.058227086,3.184586203,,4.311843085,-7.768639371,-11.01916298,3.504337032,-4.351032448,-35.42590949,3.58255889,-12.70212791,3.346888611,114.6341463,-5.732607851,-77.92207792,0.449705302,6.937929881,,,-66.66666667,0,-60,6.346276471,5.065913371,60.7028754,10.6557377,9.236396891,1.481481481,-2.868318123,52.99581979,2.914304585,1.93406363,-8.771516152,6.839932445,5.219353069,8.220155497,30.70917372,4.743281748,-0.643036119,71.42857143,25.07444908,6.484641638,5.826957034,-6.591031875,12.55069077,-2.289536911,-34.62114406,40.74074074,12.4991406,-99.69892473,-71.27211457,30.43478261,,16.54526535,176.3313609,70,-0.520833333,2.557544757,40,-22.22222222,2.835297866,20.57142857,-85.96491228,,528.5714286,,-66.66666667,-100,-66.66666667,-34.14634146,-8.75,16.66666667,198.1333333,75.86206897,-71.59763314,72.36842105,1171.428571,14.11764706,-13.8576779,100,18.39044326,-11.31405378,-12.5282167,10.97804391,,9.327731092,-70.42253521,91.42857143,-7.29846401,,6.934712812,,-419.1935484,35.89449541,47.13375796,-3.789754333
451965,9/30/2019,-7.139977663,35.00648508,10.21432945,-11.18316609,2.144063019,-13.02361005,-3.198322192,25.48523207,0.97665555,4.78803925,-13.76951037,-11.6916756,-5.856979524,1.599293453,,-0.784034212,4.299430573,63.41463415,2.44173141,26.11045432,-18.79917184,25.44557372,179.1748527,-40.85603113,9.707200112,13.7398374,2.307550225,27.20930233,-2.579759367,0.493603813,4.280155642,2.07523965,14.05720263,-75,,54.16666667,185.7142857,,-48,3.697722235,-22.05992509,2.274077326,-9.234828496,0,-9.386548411,-34.66666667,,-25.58139535,,10.2189781,9.854984105,2.380946455,5.195681041,13.02073179,0.219707924,-7.060699936,0.04955173,39.47481397,-3.299536003,4.783881135,8.589960519,3.756471485,0.796189219,,4.805352798,-11.70883009,25.46626316,2.500076015,67.03932151,-39.53967709,6.264060933,-3.530404486,0.085385986,112.2869318,-2.628324057,46.07843137,2.204913633,-0.783976318,,,-100,100,-50,2.780232265,10.28858218,78.52882704,12.59259259,1.799916283,-8.321167883,-12.01342282,46.09896782,-2.473460438,-0.437062937,-1.085551822,-8.211117942,-1.990554284,4.801636922,12.99153808,3.909750373,0.25433288,-2.083333333,11.47619048,10.57692308,5.784204672,18.39213418,-0.891603053,-2.945856034,-10.65048099,4.276315789,-0.922813665,-100,-73.90029326,16.66666667,,2.857142857,39.40042827,47.05882353,16.7539267,-11.38819618,-92.85714286,3.571428571,-5.390334572,9.004739336,-12.5,-100,-79.54545455,,0,,33.33333333,-30.37037037,-18.49315068,-22.85714286,-12.43291592,25.49019608,276.3888889,-98.6259542,-4.666666667,-8.24742268,-2.608695652,,4.832713755,-4.176201373,21.41935484,6.195043965,,-62.0292083,71.42857143,7.462686567,12.69222439,-820,-0.808669126,,198.8125316,7.848101266,11.68831169,-5.93824228
451965,9/30/2020,53.25485898,-4.159861658,33.8593177,60.61329106,19.86286697,-18.95796848,0.880162492,5.917955615,-16.56050955,-12.63208785,-14.65410364,-16.45089511,-0.651393873,-3.092093971,,-14.34018568,8.956684612,-14.92537313,8.531960997,-8.116453135,-1.478837328,-7.760670463,3.659394792,79.60526316,-41.70807775,37.5506314,10.88752913,23.21755027,3.716203687,-0.005711388,-13.82929104,-7.086676238,-2.284693345,0,-100,-35.13513514,50,0,146.1538462,3.253330146,-25.85295531,-1.180570462,-29.06976744,-20,-4.241435563,-77.55102041,,-55.35714286,,-64.90066225,11.99174279,29.21240145,-0.252899837,-42.33058279,16.31435332,19.39539949,0.049527189,-12.63017493,4.300693087,13.997207,-26.34914039,6.097938344,6.644420731,0,-9.104443715,-23.72378966,-7.03742287,10.91084855,-48.94991922,32.21590909,-8.26446281,-1.051042578,20.90200833,-51.35496822,102.6992696,367.114094,1.358859441,1.482707807,,,,100,0,-20.7129479,-33.07329758,-58.12917595,-35.52631579,-35.73190789,-15.76433121,-16.47597254,-60.09350649,-15.49681948,-11.54779735,-10.5304416,4.869881362,6.548217348,-24.80855587,-80.22026432,7.761408552,2.185221945,-77.30496454,-61.85390859,-34.49275362,5.441640379,548.0214949,-97.41820198,-103.7406855,-130.0435786,-32.49211356,-97.43399951,,3.370786517,-100,,-30.20833333,-77.11213518,-66,-59.19282511,-16.88555347,200,-13.79310345,11.95153897,-11.30434783,242.8571429,,0,,33.33333333,-75,-25,-23.40425532,-18.48739496,-22.22222222,-47.59959142,39.0625,57.56457565,-1446.069565,73.42657343,80.8988764,48.99553571,-100,-12.00607903,-9.850746269,-10.30818278,-19.06285284,,-113.1578947,-177.7777778,-29.16666667,-4.603113588,2232.608696,2.106093233,,-74.20097162,-4.06885759,6.976744186,-2.314814815
451965,9/30/2021,16.92741348,-4.059743384,-6.798937407,19.2732694,-96.18786959,-21.93408968,17.12751678,32.31746032,-13.09018943,-8.425559947,-20.88901801,-25.66127958,-7.212313163,-8.058762093,,-6.806012515,3.632074057,1447.368421,843.835343,615.7886762,25.98343685,571.7601476,199.4568907,-82.78388278,-66.24794745,-98.11190023,-62.44414209,-93.62017804,-97.91525121,-10.46979988,-17.40189445,-15.21317595,617.0463739,-50,,16.66666667,-73.33333333,100,-53.125,-20.30330166,-33.95981854,-19.21445364,-37.29508197,-62.5,-8.091993186,0,,-55,,69.81132075,1.188681373,8.192458716,0.946124745,-47.0984146,-10.92831962,-6.866051191,0.049502671,-27.79049968,-14.44879877,-34.59291368,-42.83497884,-11.90324286,-20.16211437,100,0.111046334,-25.01439263,585.2336187,-61.47348448,62.61301989,-66.52342071,-1.548770993,-12.64525144,-64.0977222,-90.13126712,-30.46634289,-73.70689655,1.138103201,2.120158235,,-80,100,-25,0,-19.15346784,-24.3322001,-75.53191489,-26.53061224,-23.41650672,-3.213610586,5.205479452,-78.44311377,-12.99805321,14.23483389,3.00817757,-22.9997263,-8.712299881,-20.25042555,-51.89309577,-2.467489163,-7.408105166,-96.875,-59.79843225,-31.85840708,-6.831214161,-127.4934037,898.3085753,730.5439821,426.6211604,-29.43925234,901.4822997,,-100,,,-20.14925373,-36.91275168,-82.35294118,-37.36263736,25.16930023,233.3333333,72,-33.84030418,-18.62745098,37.5,-36.95652174,-33.33333333,400,75,-100,-33.33333333,-34.72222222,23.71134021,-19.04761905,73.58674464,-43.82022472,-135.0117096,356.8888889,-120.1612903,-77.01863354,-59.40074906,,-7.54173863,-21.88741722,-18.00947867,-22.50639386,,280,239.2857143,-16.66666667,22.11141332,-121.1009174,1.402032948,,-258.7710605,-22.59380098,8.695652174,96.25161568
451965,9/30/2022,-39.87926686,28.0430467,-6.199340875,-45.12085629,-35.71624119,-28.51211073,52.88792116,152.4952015,11.25569291,20.42227178,47.48439221,-21.9964988,6.383615785,8.336709761,,-3.599612349,-4.762920592,23.80952381,-7.774568544,-7.016195937,-7.84716516,-6.792214203,-29.97052822,-38.29787234,-11.52598719,-93.57798165,-0.654567214,25.58139535,46.65523156,9.682012703,5.307994758,20.98526322,-7.009154934,466.6666667,,-32.14285714,-25,350,-40,0.948861452,-28.85181551,1.584791067,-29.41176471,-40,-6.302131603,-54.54545455,,-26.66666667,,-1.111111111,-4.852140002,-6.74174498,-3.513781127,32.1176138,0.345183042,-1.118893572,0.049478178,-57.61099366,-7.627962557,-30.98977093,26.19047619,1.560139875,5.968288494,3400,20.78977288,-25.77735125,-6.646230453,-0.675846748,-11.9266055,-8.857509628,19.77010196,3.941698766,0.051908986,21.42857143,-6.736763049,-21.8579235,-7.754239508,0.123468349,,100,-100,-100,-100,17.70848302,37.83697047,443.4782609,12.5,23.893066,-17.1875,-36.02430556,166.3043478,18.35981204,-16.19729108,4.64984406,18.80331754,1.437646272,22.79140438,406.0185185,-4.146520147,-4.720909728,3295.555556,8.913649025,67.53246753,-1.953438587,133.7537702,-15.4097873,-17.01979854,-22.67502612,16.55629139,-15.45156971,,,10.69767442,,11.99376947,1063.829787,100,124.5614035,-14.69792606,-70,-39.53488372,-11.45004421,47.59036145,-96.96969697,-100,-16.66666667,-80,-14.28571429,,-50,68.08510638,-1.666666667,-100,-160.190904,94,-164.2140468,69.89619377,332,329.7297297,143.7269373,-100,12.29763387,-1.568461212,-5.63583815,29.5529553,,305.982906,-94.87179487,8.235294118,-9.957102788,100,0.244892698,,-656.1173533,-11.06427819,-11,-32.39297475
451965,9/30/2023,31.01512079,38.09057528,0.351343652,33.09514644,-15.87969124,-16.55372701,-2.286185443,-49.9049791,-11.31578947,0.598569884,5.751992032,-18.54906054,-7.31775964,-0.24171853,,10.13212696,-3.189320694,0.366300366,-11.27187079,-11.8535269,-18.76950513,-11.71366875,37.68209777,-6.896551724,465.3530679,0,13.002227,37.03703704,-23.97660819,-0.705192037,-2.924704418,1.87612606,0.597445206,-100,-100,-76.31578947,333.3333333,-100,-11.11111111,0.196368038,-15.44827586,-1.083639534,-2.777777778,22.22222222,-18.49653808,0,,-21.21212121,,221.3483146,-1.132498359,-22.46417889,8.570937724,281.1684143,-16.81997248,-27.88966594,0.04945371,-33.89602916,4.872789996,8.643006263,40.94241861,-11.38275982,2.03821098,-98.57142857,14.44740346,-23.50659426,-11.92532888,12.97122394,-5.713383838,77.88732394,15.28521235,-5.214892514,-15.41628697,1585.714286,17.20083749,-119.5804196,1.887578334,-5.650331668,,-50,,,,64.80426467,107.5203725,248.6,88.88888889,73.56709373,23.58490566,-10.71913161,618.0952381,30.44081041,1.372285923,-16.87889461,-19.57714172,-3.511715707,68.61705262,307.9597438,2.629165393,-3.812569997,360.7594937,433.5038363,115.503876,7.669213974,246.8724614,58.66889397,50.89995814,21.0472973,65.34090909,58.71535416,,,31.93277311,,5.006954103,469.5612431,2122.639371,110.15625,-11.62790698,533.3333333,-26.92307692,52.52121817,-31.83673469,100,,-40,450,-66.66666667,,0,-35.44303797,-41.52542373,,111.380597,70.10309278,-44.55696203,108.6558045,256.8965517,40.88050314,71.08251325,,32.79733851,13.73815676,100.7656968,17.46178786,,-32.21052632,650,-17.39130435,-10.7924874,,-5.515911283,,78.87393709,66.70616114,-7.490636704,4.172755317
451965,9/30/2024,-17.26246899,4.467293033,3.188872067,-21.59268253,-10.39108974,-18.90951276,-6.681497392,64.98482549,4.846686449,-2.246423715,37.3910996,-15.21209791,-2.374734285,-3.189054795,,3.116646019,1.989508695,-3.558394161,-4.31726029,5.888703014,74.1492865,5.903811993,-22.54878909,-55.55555556,-5.936276616,-14.28571429,-3.819314133,20.27027027,-6.461538462,-2.910626293,3.269230769,-2.125697984,10.73332529,,,-33.33333333,569.2307692,,250,-2.994234546,-15.66068515,-0.695712397,-17.14285714,-27.27272727,2.427184466,240,,-50,,-5.594405594,-15.39148052,-0.279457247,2.978158425,-7.697058163,0.011613546,-7.741935484,0.049429265,-4.294834591,-5.818256579,74.48116833,18.5683568,-18.35111275,-3.068308658,14808.33333,10.42105474,-29.20892495,5.936443508,-3.685783122,117.1074657,-60.80760095,12.80042545,-13.85639972,-3.868757405,62.01395813,-1.484128075,-1596.428571,5.480402359,0.948977,,0,,,,4.306279167,3.511724447,-1.090074584,10.45751634,-11.11111111,26.14503817,1.215805471,48.51585196,-5.589642012,4.325852837,9.876140808,-2.641369048,-1.009254084,9.379368186,62.59250953,-2.973885414,-3.813212295,6.043956044,24.97603068,-0.899280576,12.52217997,-22.81030445,-5.746107386,-3.666204346,6.809935808,13.40206186,-5.743430536,,-100,-19.10828025,,-14.30463576,41.53426416,29.41176471,0.743494424,-6.100478469,-94.73684211,-15.78947368,42.32405892,-2.994011976,3000,-100,100,-36.36363636,0,-100,-100,-49.01960784,-18.84057971,-14.28571429,18.03278689,8.484848485,187.6532399,-57.54026354,-14.25120773,18.30357143,15.84070796,-83.33333333,12.81837161,-3.180613404,-16.01830664,19.10488959,,31.36645963,200,185.5263158,-4.303173462,-112.173913,0.788039612,,219.3044158,49.82231699,14.17004049,13.83260599
451965,9/30/2025,-6.947195222,9.078567792,-0.357634113,-9.657711106,-4.985875706,13.8769671,-4.644471845,411.7498275,-9.811320755,0.422797021,-5.347043702,-16.39207981,11.46572104,3.638590368,,-0.075877332,1.506356698,47.39829707,-1.003018201,5.344020983,395.9974787,5.297596113,30.69216758,-16.66666667,-4.612547715,-66.66666667,-4.688604503,8.988764045,-15.95394737,1.985235026,-8.504034761,0.210314287,10.22296289,,,-100,-45.40229885,121.8181818,882.1428571,-2.296813634,-14.31334623,5.666508163,-8.045977011,-12.5,-10.42654028,-70.58823529,,92.30769231,,4.444444444,8.002304976,-1.311727651,2.695428213,-11.82409829,-3.947864064,-6.672682157,0.049404845,-7.216494845,19.05697446,36.26651982,-3.194103194,0.335079124,-5.572251995,-99.33774834,3.542491734,-9.933142311,4.081650074,-4.710659016,-20,31.31313131,2.308375796,-1.778914574,-2.320761971,-0.492307692,-4.073092482,68.84210526,1.389932823,1.975835895,,-100,,1300,,-7.172786024,-9.408194234,15.48723898,-11.83431953,-43.53146853,5.597579425,-1.951951952,-16.08691954,-1.586326886,8.696655133,2.877484426,-2.623869571,0.545848104,-7.033546326,-39.43448276,-0.255846083,-4.58707126,283.6787565,-37.51438435,-37.56805808,8.740707367,-23.81674757,8.230452675,8.220953112,8.178730076,-4.242424242,8.240207034,,,28.34645669,,-21.79289026,-1.19061118,-33.63636364,-1.10701107,13.88535032,0,6.25,-11.49954002,1.234567901,-93.5483871,,283.3333333,28.57142857,0,,,-38.46153846,-14.28571429,-41.66666667,-45.13888889,0.558659218,89.01098901,-180.6896552,18.02816901,88.30188679,-15.85179526,-100,1.646928201,-0.15643332,-5.631244323,29.58119517,,22.69503546,4.444444444,-46.08294931,17.73985834,100,1.99335956,,43.17065182,5.740037951,36.87943262,-2.827411515
451965,12/31/2001,-92.01480075,-65.55175275,-86.31511136,-99.90141198,78.95793073,-17.46231156,-94.26293103,-97.4973041,-9.205020921,-86.47782157,-97.84612024,-71.16514508,-99.25210694,-89.08338185,,-65.56982851,-94.03406698,-96.79075738,-98.56183789,-97.96624905,-100,-97.93320975,-100,-100,-100,-100,-89.16610301,-100,-82.77886497,-89.64516015,-21.20081411,-86.85328148,-99.85571338,,,,-94.73684211,-100,-96.36363636,-85.42098391,134.537246,-81.02452561,-60,-57.14285714,-98.01587302,-100,,40,,-86.5248227,-100,-93.62422258,-94.92871064,-93.00085075,-93.74030631,-91.80121822,-1.183644405,471.8954248,-87.86211955,-98.36741292,-90.79349236,-65.43372716,-99.38825011,-100,-99.93508316,-44.90986214,-98.06293329,-89.15627057,-65.0154202,-100,-99.95391705,-90.60364576,-87.5937268,-80.17934447,-89.49396539,272.972973,-90.62566966,-91.73350823,,,-100,-85.71428571,200,-85.25233979,-78.17659727,-98.94872752,1.342281879,-93.65325077,-31.80515759,-52.94041868,-87.03694319,-88.37094426,-70.26209677,-73.55824683,-73.34205363,-79.10895613,-87.91862123,-96.87998178,-85.32916013,-74.59009343,-55.84064821,-90.54634745,-13.37209302,-86.28547752,-85.46395858,-84.40521456,-80.94013304,-65.53140097,-97.78481013,-84.39928273,,,-92.03680982,,-96.04743083,-99.74753271,-97.26027397,-91.41791045,-83.55704698,-100,-76.47058824,-85.23908524,-83.53658537,-50,,-73.91304348,-100,50,-100,,-75,-97.91666667,-14.28571429,-25.3164557,98.33333333,-94.66173362,120.7977208,-100,-100,-88.78801634,,-100,-87.03486095,-98.36381136,-94.5963209,,219.0751445,-91.4893617,562.3931624,-88.17792362,,-91.73350823,,-96.01921757,-100,-100,-89.38283782
